"","sorted.div.freqs.v"
"that'sstinking.Letgothyhold,whenagreatwheelrunsdownahill,lestitbreakthyneckwithfollowingit;butthegreatonethatgoesupthehill,lethimdrawtheeafter.Whenawisemangivestheebettercounselgivememineagain;Iwouldhavenonebutknaves.but",3.7037037037037
"that'sstinking.Letgothyhold,whenagreatwheelrunsdownahill,lestitbreakthyneckwithfollowingit;butthegreatonethatgoesupthehill,lethimdrawtheeafter.Whenawisemangivestheebettercounselgivememineagain;Iwouldhavenonebutknaves.great",3.7037037037037
"that'sstinking.Letgothyhold,whenagreatwheelrunsdownahill,lestitbreakthyneckwithfollowingit;butthegreatonethatgoesupthehill,lethimdrawtheeafter.Whenawisemangivestheebettercounselgivememineagain;Iwouldhavenonebutknaves.hill",3.7037037037037
"that'sstinking.Letgothyhold,whenagreatwheelrunsdownahill,lestitbreakthyneckwithfollowingit;butthegreatonethatgoesupthehill,lethimdrawtheeafter.Whenawisemangivestheebettercounselgivememineagain;Iwouldhavenonebutknaves.it",3.7037037037037
"that'sstinking.Letgothyhold,whenagreatwheelrunsdownahill,lestitbreakthyneckwithfollowingit;butthegreatonethatgoesupthehill,lethimdrawtheeafter.Whenawisemangivestheebettercounselgivememineagain;Iwouldhavenonebutknaves.let",3.7037037037037
"that'sstinking.Letgothyhold,whenagreatwheelrunsdownahill,lestitbreakthyneckwithfollowingit;butthegreatonethatgoesupthehill,lethimdrawtheeafter.Whenawisemangivestheebettercounselgivememineagain;Iwouldhavenonebutknaves.the",3.7037037037037
"that'sstinking.Letgothyhold,whenagreatwheelrunsdownahill,lestitbreakthyneckwithfollowingit;butthegreatonethatgoesupthehill,lethimdrawtheeafter.Whenawisemangivestheebettercounselgivememineagain;Iwouldhavenonebutknaves.thee",3.7037037037037
"that'sstinking.Letgothyhold,whenagreatwheelrunsdownahill,lestitbreakthyneckwithfollowingit;butthegreatonethatgoesupthehill,lethimdrawtheeafter.Whenawisemangivestheebettercounselgivememineagain;Iwouldhavenonebutknaves.thy",3.7037037037037
"that'sstinking.Letgothyhold,whenagreatwheelrunsdownahill,lestitbreakthyneckwithfollowingit;butthegreatonethatgoesupthehill,lethimdrawtheeafter.Whenawisemangivestheebettercounselgivememineagain;Iwouldhavenonebutknaves.when",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.all",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.cup",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.deservings",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.foes",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.fool",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.hanged",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.is",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.lear",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.life",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.my",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.o",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.poor",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.virtue",3.7037037037037
"Thewagesoftheirvirtue,andallfoesThecupoftheirdeservings.—O,see,see!Lear.Andmypoorfoolishanged!No,no,nolife;.wages",3.7037037037037
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.a",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.accused",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.and",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.as",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.breakfast",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.but",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.by",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.dulness",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.if",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.livedst",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.peradventure",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.still",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.suspect",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.thy",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.torment",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.when",3.57142857142857
"suspectthee,when,peradventure,thouwertaccusedbytheass:ifthouwerttheass,thydulnesswouldtormentthee;andstillthoulivedstbutasabreakfast.would",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.a",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.and",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.catastrophe",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.comedy",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.comes",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.cue",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.do",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.eclipses",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.he",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.is",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.melancholy",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.my",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.o",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.o'bedlam",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.of",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.old",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.pat",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.portend",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.sigh",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.tom",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.villanous",3.57142857142857
"andpathecomes,likethecatastropheoftheoldcomedyMycueisvillanousmelancholy,withasighlikeTomo'Bedlam.—O,theseeclipsesdoportendthese.with",3.57142857142857
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.a",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.and",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.base",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.be",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.deserts",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.feigned",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.fortune",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.have",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.high",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.hill",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.i",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.is",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.kind",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.mount",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.natures",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.o'",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.of",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.pleasant",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.poet",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.ranked",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.sir",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.throned",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.to",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.upon",3.44827586206897
"Poet.Sir,Ihaveuponahighandpleasanthill,FeignedFortunetobethroned.Thebaseo'themountIsrankedwithalldeserts,allkindofnatures,.with",3.44827586206897
"But,whatwedodetermineoftwebreak.Purposeisbuttheslavetomemory;Ofviolentbirth,butpoorvalidity;Whichnow,likefruitunripe,sticksonthetree;Butfall,unshaken,whentheymellowbe.Mostnecessary'tis,thatweforgetTopayourselveswhattoourselvesisdebt.Whattoourselvesinpassionwepropose,.is",3.44827586206897
"But,whatwedodetermineoftwebreak.Purposeisbuttheslavetomemory;Ofviolentbirth,butpoorvalidity;Whichnow,likefruitunripe,sticksonthetree;Butfall,unshaken,whentheymellowbe.Mostnecessary'tis,thatweforgetTopayourselveswhattoourselvesisdebt.Whattoourselvesinpassionwepropose,.the",3.44827586206897
"Lear.No,no,no,no!Come,let'sawaytoprison:Wetwoalonewillsinglikebirdsi'thecage.Whenthoudostaskmeblessing,I'llkneeldown,Andaskoftheeforgiveness.Sowe'lllive,Andpray,andsing,andtelloldtales,andlaughAtgildedbutterflies,andhearpoorroguesTalkofcourtnews;andwe'lltalkwiththemtoo,Wholoses,andwhowins;who'sin,who'sout;—Andtakeuponusthemysteryofthings,AsifwewereGod'sspies.Andwe'llwearout,Inawalledprison,packsandsectsofgreatones,Thatebbandflowbythemoon.Edm.Takethemaway.Lear.Uponsuchsacrifices,myCordelia,.no",3.38983050847458
"Lear.No,no,no,no!Come,let'sawaytoprison:Wetwoalonewillsinglikebirdsi'thecage.Whenthoudostaskmeblessing,I'llkneeldown,Andaskoftheeforgiveness.Sowe'lllive,Andpray,andsing,andtelloldtales,andlaughAtgildedbutterflies,andhearpoorroguesTalkofcourtnews;andwe'lltalkwiththemtoo,Wholoses,andwhowins;who'sin,who'sout;—Andtakeuponusthemysteryofthings,AsifwewereGod'sspies.Andwe'llwearout,Inawalledprison,packsandsectsofgreatones,Thatebbandflowbythemoon.Edm.Takethemaway.Lear.Uponsuchsacrifices,myCordelia,.of",3.38983050847458
"criticism,andthatendeavorshadbeenusedtodiscreditanddecrypoeticaljustice.Aplayinwhichthewickedprosper,andthevirtuousmiscarry,maydoubtlessbegood,becauseitisajustrepresentationofthecommoneventsofhumanlife;but,sinceallreasonablebeingsnaturallylovejustice,Icannoteasilybepersuadedthattheobservationofjustice.a",3.38983050847458
"criticism,andthatendeavorshadbeenusedtodiscreditanddecrypoeticaljustice.Aplayinwhichthewickedprosper,andthevirtuousmiscarry,maydoubtlessbegood,becauseitisajustrepresentationofthecommoneventsofhumanlife;but,sinceallreasonablebeingsnaturallylovejustice,Icannoteasilybepersuadedthattheobservationofjustice.be",3.38983050847458
"criticism,andthatendeavorshadbeenusedtodiscreditanddecrypoeticaljustice.Aplayinwhichthewickedprosper,andthevirtuousmiscarry,maydoubtlessbegood,becauseitisajustrepresentationofthecommoneventsofhumanlife;but,sinceallreasonablebeingsnaturallylovejustice,Icannoteasilybepersuadedthattheobservationofjustice.that",3.38983050847458
"Areburnedandpurgedaway.ButthatIamforbidTotellthesecretsofmyprison-house,Icouldataleunfold,whoselightestwordWouldharrowupthysoul;freezethyyoungblood;Makethytwoeyes,likestars,startfromtheirspheres;Thyknottedandcombinedlockstopart,Andeachparticularhairtostandonend,.i",3.38983050847458
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..and",3.35195530726257
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..is",3.35195530726257
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.above",3.33333333333333
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.and",3.33333333333333
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.beget",3.33333333333333
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.conditions",3.33333333333333
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.could",3.33333333333333
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.different",3.33333333333333
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.else",3.33333333333333
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.govern",3.33333333333333
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.her",3.33333333333333
"Kent.Itisthestars,Thestarsaboveus,governourconditions;Elseoneselfmateandmate,couldnotbegetSuchdifferentissues.Youspokenotwithhersince?.is",3.33333333333333
